,appid,title,releaseDate,price,developer tier,publisher tier,genre,early access,achievement,tag,languages,steam award,DLC,recent positive,all positive,single or multi,positive review,negative review,recent player,peek player,most achieved rate
698,621050,Crazy Veggies,2017-04-29 00:00:00,2200.0,6.0,5.0,Action,0.0,17.0,Casual,1.0,0.0,0.0,,mixed,single only,24.0,28.0,20.8,437.0,2.2
699,621060,PC Building Simulator,2019-01-30 00:00:00,20500.0,6.0,3.0,Indie,0.0,94.0,Simulation,10.0,0.0,1.0,very positive,very positive,single only,41244.0,2537.0,561.0,3883.0,67.2
700,621070,Legends of Ellaria,2021-04-02 00:00:00,26000.0,5.0,5.0,Action,1.0,120.0,RPG,1.0,0.0,0.0,,mixed,single only,476.0,282.0,,,13.0
701,621080,Persian Nights: Sands of Wonders,2017-06-30 00:00:00,10500.0,2.0,2.0,Adventure,0.0,31.0,Adventure,9.0,0.0,0.0,,very positive,single only,208.0,16.0,1.5,36.0,72.1
702,621090,Elixir of Immortality II: The League of Immortality,2018-05-18 00:00:00,10500.0,6.0,6.0,Adventure,0.0,11.0,Adventure,4.0,0.0,0.0,,7 user reviews,single only,3.0,4.0,,,44.3
703,621140,EGG HUNT VR,2017-04-14 00:00:00,4400.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,3 user reviews,single only,3.0,0.0,,,
704,621150,False Shelter,2017-04-20 00:00:00,1100.0,6.0,6.0,RPG,0.0,0.0,RPG,1.0,0.0,0.0,,mostly positive,single only,43.0,19.0,11.9,1499.0,
705,621170,Winter's Empty Mask - Visual novel,2019-03-05 00:00:00,0.0,6.0,6.0,Action,0.0,10.0,Action,2.0,0.0,1.0,,positive,single only,24.0,0.0,,,32.4
706,621220,Nantucket,2018-01-19 00:00:00,18500.0,5.0,5.0,Adventure,0.0,28.0,Strategy,1.0,0.0,1.0,,mostly positive,single only,599.0,153.0,3.3,1249.0,32.8
707,621290,The Hunted,2020-02-05 00:00:00,6500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,5 user reviews,single only,1.0,5.0,,,
708,621780,Virtually Impossible,2017-04-13 00:00:00,10500.0,6.0,6.0,Action,0.0,5.0,Casual,1.0,0.0,0.0,,mixed,single only,11.0,8.0,,,78.4
709,621810,Strain Tactics,2017-05-05 00:00:00,15500.0,6.0,6.0,Action,0.0,51.0,Strategy,1.0,0.0,0.0,,very positive,single only,160.0,29.0,1.6,28.0,60.1
710,621830,WRC 7 FIA World Rally Championship,2017-09-15 00:00:00,20500.0,6.0,2.0,Racing,0.0,41.0,Racing,12.0,0.0,1.0,mostly positive,mostly positive,single only,3459.0,1124.0,74.8,1034.0,67.5
711,621850,Maze Bandit,2017-07-06 00:00:00,3300.0,6.0,6.0,Action,0.0,15.0,Action,4.0,0.0,0.0,,mostly positive,single only,16.0,6.0,,,91.0
712,621880,Phoenix Dynasty 2,2018-06-09 00:00:00,0.0,5.0,5.0,Action,0.0,10.0,Massively Multiplayer,6.0,0.0,1.0,,mixed,,167.0,234.0,,,8.7
713,621930,Attack of the Earthlings,2018-02-09 00:00:00,20500.0,5.0,6.0,Indie,0.0,37.0,Strategy,9.0,0.0,1.0,,very positive,single only,272.0,46.0,0.9,89.0,88.4
714,621970,Trailblazers,2018-05-08 00:00:00,31000.0,5.0,5.0,Action,0.0,12.0,Racing,7.0,0.0,0.0,,mixed,single and multi,42.0,29.0,,,44.1
715,622010,The Fall of Lazarus,2017-10-05 00:00:00,12500.0,6.0,6.0,Adventure,0.0,9.0,Adventure,2.0,0.0,1.0,,mixed,single only,52.0,37.0,,,42.0
716,622020,ATV Drift & Tricks,2017-11-14 00:00:00,15500.0,5.0,2.0,Racing,0.0,20.0,Racing,5.0,0.0,0.0,,mixed,single only,32.0,31.0,0.1,9.0,39.9
717,622040,Zooicide,2017-07-01 00:00:00,5500.0,6.0,6.0,Action,0.0,0.0,Casual,1.0,0.0,0.0,,mixed,,264.0,134.0,0.6,59.0,
718,622060,XOXO Droplets,2017-09-01 00:00:00,0.0,4.0,4.0,Casual,0.0,36.0,Simulation,1.0,0.0,1.0,,mostly positive,single only,179.0,58.0,6.1,43.0,91.5
719,622080,Plague Road,2017-05-24 00:00:00,21000.0,6.0,6.0,Adventure,0.0,8.0,Adventure,1.0,0.0,0.0,,5 user reviews,single only,10.0,18.0,,,7.1
720,622150,Bridge to Another World: Burnt Dreams Collector's Edition,2017-04-11 00:00:00,10500.0,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,5 user reviews,single only,6.0,0.0,,,
721,622200,Cursery: The Crooked Man and the Crooked Cat Collector's Edition,2017-04-13 00:00:00,10500.0,6.0,3.0,Adventure,0.0,0.0,Casual,1.0,0.0,0.0,,positive,single only,15.0,0.0,0.2,3.0,
722,622220,Fate/EXTELLA LINK,2019-03-20 00:00:00,50800.0,6.0,2.0,Action,0.0,44.0,Anime,5.0,0.0,1.0,very positive,very positive,single only,3364.0,247.0,45.6,3078.0,92.8
723,622270,Show It 2 Me,2017-12-15 00:00:00,0.0,6.0,6.0,Casual,0.0,0.0,Indie,1.0,0.0,0.0,,very positive,single only,118.0,2.0,,,
724,622310,Amigo VR,2017-04-13 00:00:00,0.0,6.0,6.0,Casual,0.0,0.0,Strategy,9.0,0.0,0.0,,mixed,,19.0,21.0,,,
725,622320,Nano Project,2017-05-25 00:00:00,4400.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,mixed,single only,8.0,6.0,,,
726,622370,Freaky Awesome,2017-10-18 00:00:00,10500.0,5.0,5.0,Action,0.0,42.0,Action Roguelike,12.0,0.0,1.0,,mixed,single and multi,123.0,98.0,,,40.3
727,622380,RETNE,2017-08-03 00:00:00,0.0,6.0,6.0,Adventure,0.0,0.0,Free to Play,1.0,0.0,0.0,,positive,single only,36.0,9.0,12.1,54.0,
728,622420,Stay Alive: Apocalypse,2018-01-16 00:00:00,20500.0,5.0,5.0,Indie,0.0,38.0,Indie,2.0,0.0,0.0,,mixed,single only,86.0,73.0,,,28.5
729,622460,Steampunk Tower 2,2018-04-19 00:00:00,9000.0,6.0,6.0,Action,0.0,30.0,Steampunk,4.0,0.0,0.0,,mostly positive,single only,239.0,67.0,3.8,362.0,85.5
730,622470,Road Dogs,2017-09-25 00:00:00,0.0,6.0,6.0,Action,0.0,0.0,Free to Play,2.0,0.0,0.0,,mixed,single and multi,68.0,66.0,,,
731,622480,Gus Track Adventures VR,2017-06-28 00:00:00,6500.0,6.0,6.0,Action,0.0,11.0,Adventure,1.0,0.0,0.0,,8 user reviews,single only,10.0,2.0,0.0,3.0,83.7
732,622510,Lootfest Wars,2018-03-01 00:00:00,0.0,5.0,5.0,Casual,0.0,11.0,Strategy,1.0,0.0,0.0,,5 user reviews,single only,4.0,1.0,,,60.4
733,622540,The Frost,2017-05-15 00:00:00,1100.0,6.0,6.0,Adventure,0.0,0.0,Indie,1.0,0.0,0.0,,mostly negative,single only,9.0,16.0,,,
734,622550,Final Cut: Encore Collector's Edition,2017-04-15 00:00:00,10500.0,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,5 user reviews,single only,5.0,0.0,,,
735,622610,Cult: Fear Inside,2017-09-29 00:00:00,2200.0,6.0,6.0,Action,0.0,0.0,Early Access,1.0,0.0,0.0,,5 user reviews,single only,7.0,4.0,,,
736,622620,Nightmare Adventures: The Turning Thorn,2017-04-18 00:00:00,7500.0,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,mixed,single only,8.0,4.0,0.0,3.0,
737,622650,Bendy and the Ink Machine,2017-02-10 00:00:00,20500.0,6.0,6.0,Action,0.0,60.0,Horror,9.0,0.0,0.0,very positive,very positive,single only,16861.0,2293.0,66.4,3440.0,59.0
738,622670,Huusuienbu - Chapter spring and Summer,2019-05-29 00:00:00,7500.0,6.0,6.0,Adventure,0.0,0.0,Anime,3.0,0.0,0.0,,mostly positive *,single only,80.0,15.0,,,
739,622680,Mayhem in Single Valley,2021-05-21 00:00:00,15500.0,2.0,2.0,Action,0.0,40.0,Action,10.0,0.0,1.0,,very positive,single only,184.0,13.0,1.8,34.0,81.2
740,622700,War Heroes: Invasion,2018-05-15 00:00:00,9500.0,6.0,6.0,Indie,0.0,64.0,Strategy,1.0,0.0,0.0,,mixed,single only,18.0,12.0,32.3,187.0,26.5
741,622720,Weedcraft Inc,2019-04-11 00:00:00,20500.0,5.0,1.0,Indie,0.0,35.0,Simulation,7.0,0.0,1.0,,very positive,single only,1030.0,229.0,17.4,1579.0,94.5
742,622770,Hacktag,2018-02-15 00:00:00,20500.0,5.0,5.0,Action,0.0,42.0,Action,9.0,0.0,1.0,,mostly positive,single and multi,259.0,116.0,,,65.8
743,622810,Invasion,2018-06-16 00:00:00,3300.0,6.0,6.0,Action,0.0,19.0,Action,1.0,0.0,1.0,,positive,single only,28.0,1.0,0.0,3.0,31.1
744,622830,Battle Chess,1988-06-01 00:00:00,10500.0,4.0,4.0,Strategy,0.0,0.0,Tabletop,1.0,0.0,0.0,,very positive,single only,45.0,12.0,,,
745,622870,Within the blade,2019-08-18 00:00:00,11500.0,6.0,6.0,Action,0.0,78.0,Action,6.0,0.0,0.0,,very positive,single only,287.0,40.0,0.7,1432.0,33.6
746,622880,Sweven,2017-04-23 00:00:00,2200.0,6.0,6.0,Adventure,0.0,6.0,Violent,1.0,0.0,0.0,,mixed,single only,25.0,12.0,,,40.7
747,622890,NecroWorm,2017-05-19 00:00:00,5500.0,6.0,5.0,Action,0.0,20.0,Logic,13.0,0.0,0.0,,mostly positive,single only,81.0,68.0,46.5,442.0,12.0
748,622910,The trial of witch,2018-01-06 00:00:00,4400.0,5.0,5.0,Adventure,0.0,36.0,Indie,1.0,0.0,0.0,,positive,single only,27.0,3.0,,,65.8
749,622920,P-Walker's Simulation,2017-05-25 00:00:00,3300.0,6.0,6.0,Action,0.0,0.0,Early Access,1.0,0.0,0.0,,mixed,single only,31.0,39.0,,,
750,622930,Magic Masks,2018-05-01 00:00:00,3300.0,6.0,6.0,Adventure,0.0,20.0,Adventure,1.0,0.0,0.0,,5 user reviews,single only,5.0,0.0,,,90.0
751,622980,TrainClicker Idle Evolution,2021-02-13 00:00:00,3300.0,6.0,6.0,Casual,0.0,0.0,Auto Battler,1.0,0.0,0.0,,mixed,single only,37.0,18.0,2.7,196.0,
752,623040,Crystal Vibes feat. Ott.,,1100.0,6.0,6.0,Indie,0.0,0.0,Indie,27.0,0.0,0.0,,7 user reviews,single only,7.0,2.0,,,
753,623050,CyberClub-2077,2017-09-28 00:00:00,10500.0,6.0,6.0,Casual,0.0,0.0,Casual,4.0,0.0,0.0,,mixed,single only,8.0,4.0,,,
754,623070,Delicious - Emily's Miracle of Life,2017-08-03 00:00:00,13500.0,6.0,6.0,Adventure,0.0,16.0,Indie,14.0,0.0,0.0,,mostly positive,single only,72.0,21.0,3.0,63.0,88.7
755,623080,planetarian HD,2017-05-08 00:00:00,10500.0,2.0,2.0,Adventure,0.0,21.0,Visual Novel,1.0,0.0,0.0,very positive,overwhelmingly positive,single only,1887.0,20.0,2.6,118.0,89.2
756,623090,BAJA: Edge of Control HD,2017-09-15 00:00:00,30000.0,6.0,1.0,Racing,0.0,49.0,Racing,5.0,0.0,0.0,,mostly positive,single only,249.0,68.0,2.5,30.0,66.7
757,623160,Zombie Solitaire 2 Chapter 1,2017-07-01 00:00:00,9500.0,3.0,3.0,Casual,0.0,15.0,Casual,3.0,0.0,0.0,,mostly positive,single only,54.0,15.0,,,43.6
758,623170,Zombie Solitaire 2 Chapter 2,2017-10-10 00:00:00,9500.0,3.0,3.0,Casual,0.0,16.0,Solitaire,3.0,0.0,0.0,,positive,single only,40.0,4.0,,,57.7
759,623180,Zombie Solitaire 2 Chapter 3,2018-03-07 00:00:00,9500.0,3.0,3.0,Casual,0.0,16.0,Casual,4.0,0.0,0.0,,positive,single only,31.0,4.0,0.6,8.0,54.3
760,623280,Dungeons & Dragons: Dark Alliance,2021-06-22 00:00:00,31000.0,4.0,4.0,Action,0.0,54.0,Co-op,8.0,0.0,1.0,very positive,,single and multi,2213.0,2240.0,12.2,9821.0,85.7
761,623320,Button Button Up!,2019-08-09 00:00:00,12500.0,6.0,6.0,Action,0.0,12.0,Sokoban,4.0,0.0,1.0,,very positive,single and multi,164.0,7.0,0.7,32.0,10.1
762,623340,Stars End,2019-10-15 00:00:00,15500.0,5.0,5.0,Action,1.0,25.0,Early Access,4.0,0.0,0.0,,,single and multi,600.0,310.0,7.0,228.0,0.2
763,623360,Grim Tales: The Legacy Collector's Edition,2017-04-20 00:00:00,10500.0,6.0,3.0,Adventure,0.0,0.0,Casual,1.0,0.0,0.0,,mostly positive,single only,15.0,6.0,0.8,8.0,
764,623370,xDrive VR,2017-06-16 00:00:00,14000.0,6.0,6.0,Action,0.0,12.0,Massively Multiplayer,7.0,0.0,0.0,,6 user reviews,single and multi,5.0,2.0,,,93.8
765,623380,Cybermotion,2017-07-29 00:00:00,8500.0,6.0,6.0,Indie,0.0,12.0,Simulation,1.0,0.0,0.0,,very positive,single only,57.0,10.0,,,40.2
766,623460,Haunted Legends: The Bronze Horseman Collector's Edition,2017-04-22 00:00:00,10500.0,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,2 user reviews,single only,1.0,1.0,0.2,3.0,
767,623470,League of Light: Wicked Harvest Collector's Edition,2017-04-25 00:00:00,10500.0,6.0,3.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,4 user reviews,single only,5.0,0.0,0.1,3.0,
768,623540,Late For Work,2017-07-12 00:00:00,15500.0,5.0,5.0,Action,0.0,0.0,VR,5.0,0.0,0.0,,very positive,single and multi,63.0,8.0,,,
769,623550,Timen runner,2017-05-26 00:00:00,1100.0,5.0,5.0,Casual,0.0,13.0,Indie,1.0,0.0,0.0,,mixed,single only,48.0,44.0,33.0,1496.0,3.5
770,623570,PingBall VR,2017-04-13 00:00:00,5500.0,6.0,6.0,Action,0.0,0.0,Simulation,1.0,0.0,0.0,,mixed,single only,11.0,5.0,,,
771,623580,POBEDA,2017-05-09 00:00:00,1100.0,6.0,6.0,Action,0.0,0.0,Indie,1.0,0.0,1.0,,mixed,single only,52.0,54.0,6.7,1563.0,
772,623640,Mulaka,2018-02-28 00:00:00,20500.0,6.0,6.0,Action,0.0,14.0,Action,2.0,0.0,0.0,,very positive,single only,136.0,13.0,0.5,52.0,59.2
773,623670,Moe Mekuri SP,2017-04-24 00:00:00,6500.0,5.0,5.0,Indie,0.0,0.0,Indie,2.0,0.0,1.0,,mostly positive,single only,14.0,5.0,,,
774,623700,Rec Center Tycoon - Management Simulator,2019-09-07 00:00:00,12500.0,6.0,6.0,Casual,1.0,31.0,Early Access,1.0,0.0,0.0,,very positive,single only,200.0,34.0,5.8,107.0,15.3
775,623800,Everything Must Fall,2017-05-26 00:00:00,9500.0,6.0,6.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,positive,single only,16.0,1.0,,,
776,623810,Rabbit Story,2017-05-16 00:00:00,4400.0,6.0,6.0,Adventure,0.0,6.0,Adventure,3.0,0.0,0.0,,mostly positive,single only,86.0,30.0,,,73.1
777,623840,Ambre - a heartbreaking kinetic novel,2017-06-10 00:00:00,0.0,5.0,5.0,Casual,0.0,6.0,Free to Play,5.0,0.0,1.0,,mostly positive,single only,453.0,141.0,,,85.3
778,623860,Handball Manager - TEAM,2017-05-05 00:00:00,21000.0,6.0,6.0,Simulation,0.0,0.0,Simulation,2.0,0.0,0.0,,mixed,single only,10.0,7.0,,,
779,623900,Table Football Pro,2017-05-23 00:00:00,2200.0,6.0,6.0,Sports,0.0,31.0,Early Access,3.0,0.0,0.0,,mixed,single and multi,13.0,11.0,0.9,4.0,96.1
780,623920,Chicago 1930 : The Prohibition,2004-02-20 00:00:00,5500.0,2.0,2.0,Strategy,0.0,0.0,Strategy,5.0,0.0,0.0,,mixed,single only,76.0,38.0,,,
781,623930,Solaria Moon,2017-09-07 00:00:00,5500.0,6.0,6.0,Adventure,0.0,0.0,Adventure,3.0,0.0,0.0,,mixed,single only,40.0,22.0,,,
782,623940,HIVESWAP: ACT 1,2017-09-15 00:00:00,,3.0,3.0,Adventure,0.0,44.0,Adventure,1.0,0.0,1.0,,very positive,single only,3519.0,263.0,3.5,4718.0,70.4
783,624050,Lazer Cops,2017-06-16 00:00:00,0.0,5.0,5.0,Action,0.0,13.0,Action,1.0,0.0,0.0,,positive,single and multi,12.0,1.0,,,24.0
784,624060,Shattered Steel,1996-09-30 00:00:00,10500.0,6.0,4.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,5 user reviews,single only,5.0,1.0,,,
785,624070,Dragon Wars,1990-01-01 00:00:00,10500.0,4.0,4.0,Adventure,0.0,0.0,RPG,1.0,0.0,0.0,,mostly positive,single only,11.0,3.0,,,
786,624080,Cyberia,1994-01-01 00:00:00,10500.0,6.0,4.0,Action,0.0,0.0,Action,3.0,0.0,0.0,,positive,single only,27.0,0.0,,,
787,624270,The Painscreek Killings,2017-09-27 00:00:00,20500.0,4.0,4.0,Adventure,0.0,33.0,Detective,14.0,0.0,0.0,very positive,very positive,single only,2439.0,265.0,15.2,149.0,81.2
788,624320,Loyalty and Blood: Viktor Origins,2018-03-17 00:00:00,10500.0,6.0,6.0,Action,0.0,25.0,Indie,1.0,0.0,1.0,,very positive,single only,49.0,8.0,,,33.3
789,624410,Prank Bros / 欢乐兄弟,2018-07-31 00:00:00,5500.0,6.0,6.0,Action,0.0,72.0,Action,2.0,0.0,1.0,,mixed,single only,64.0,26.0,,,93.9
790,624430,AI Rebellion VR,2017-04-18 00:00:00,10500.0,6.0,6.0,Action,0.0,6.0,Action,6.0,0.0,0.0,,mixed,single only,9.0,9.0,4.6,101.0,42.5
791,624460,Fantasynth One,2017-04-20 00:00:00,0.0,6.0,6.0,Indie,0.0,0.0,Audio Production,1.0,0.0,0.0,,very positive,single only,420.0,16.0,0.6,30.0,
792,624550,Spiritual Warfare & Wisdom Tree Collection,2017-04-25 00:00:00,10500.0,4.0,4.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,positive,single only,24.0,28.0,,,
793,624560,Medusa's Labyrinth VR,2017-05-25 00:00:00,5500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,9 user reviews,single only,1.0,8.0,,,
794,624610,RUN,2017-05-20 00:00:00,2200.0,6.0,6.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,3 user reviews,single only,3.0,2.0,,,
795,624630,TennisVR,2017-04-20 00:00:00,1100.0,6.0,6.0,Sports,0.0,0.0,Tennis,1.0,0.0,0.0,,negative,single only,2.0,9.0,,,
796,624680,Promethium,2017-08-19 00:00:00,10500.0,6.0,6.0,Action,0.0,24.0,Indie,11.0,0.0,0.0,,mixed,single only,15.0,7.0,,,30.1
797,624690,NEXT JUMP: Shmup Tactics,2017-04-29 00:00:00,5500.0,5.0,5.0,Indie,0.0,51.0,Shoot 'Em Up,2.0,0.0,0.0,,mostly positive,single only,59.0,16.0,,,15.2
798,624710,Cow Milking Simulator,2017-10-31 00:00:00,3300.0,6.0,6.0,Casual,0.0,19.0,Indie,1.0,0.0,0.0,,positive,single only,33.0,2.0,8.5,98.0,11.5
799,624830,Battle Summoners VR,2017-05-23 00:00:00,,5.0,5.0,Action,0.0,21.0,Indie,1.0,0.0,0.0,,positive,single only,31.0,3.0,,,90.6
800,624890,Adventure Craft,2017-07-06 00:00:00,0.0,6.0,6.0,Action,0.0,0.0,Early Access,1.0,0.0,0.0,,very positive,single only,133.0,27.0,1.7,30.0,
801,624900,COMET STRIKE,2017-04-28 00:00:00,3300.0,6.0,6.0,Action,0.0,24.0,Action,1.0,0.0,0.0,,1 user reviews,single only,1.0,0.0,0.0,2.0,24.1
802,624920,Trapped With the Dolls VR,2017-04-24 00:00:00,0.0,6.0,6.0,Adventure,0.0,0.0,Free to Play,1.0,0.0,0.0,,mostly positive,single only,41.0,11.0,0.0,4.0,
803,624970,Battlezone: Combat Commander,2018-03-02 00:00:00,20500.0,2.0,2.0,Action,0.0,66.0,Strategy,3.0,0.0,0.0,very positive,very positive,single only,577.0,70.0,18.8,285.0,58.3
804,624990,The Mimic,2017-11-18 00:00:00,10500.0,6.0,6.0,Action,0.0,25.0,Indie,1.0,0.0,0.0,,8 user reviews,single and multi,10.0,0.0,,,65.1
805,625000,Knightfall,2017-09-04 00:00:00,,5.0,5.0,Action,0.0,0.0,Action,1.0,0.0,1.0,,positive,single only,14.0,1.0,,,
806,625040,Ophidia,2017-05-25 00:00:00,5500.0,6.0,6.0,Action,0.0,9.0,Casual,1.0,0.0,0.0,,8 user reviews,single only,13.0,7.0,,,5.4
807,625120,Last Hours Of Jack,2017-05-05 00:00:00,4400.0,6.0,6.0,Action,0.0,15.0,Action,1.0,0.0,0.0,,positive,single only,30.0,5.0,,,15.3
808,625160,Scrollonoid,2017-06-16 00:00:00,3300.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,4 user reviews,single only,7.0,4.0,,,
809,625180,Elevator VR,2017-05-16 00:00:00,2200.0,6.0,6.0,Casual,0.0,18.0,Indie,1.0,0.0,1.0,,negative,single only,2.0,9.0,,,43.2
810,625220,Building Blocks / Master Builder of Egypt,2017-12-02 00:00:00,13500.0,6.0,6.0,Adventure,0.0,0.0,Adventure,2.0,0.0,0.0,,no user reviews,single only,2.0,0.0,,,
811,625320,No Clue VR,2017-05-18 00:00:00,20500.0,6.0,6.0,Action,0.0,23.0,Indie,5.0,0.0,0.0,,6 user reviews,single only,15.0,7.0,,,37.9
812,625340,XERA: Survival,2021-09-27 00:00:00,0.0,6.0,6.0,Action,1.0,0.0,Survival,11.0,0.0,0.0,,,,4516.0,2073.0,150.2,3079.0,
813,625370,A SECOND BEFORE US,2017-05-10 00:00:00,4400.0,5.0,5.0,Adventure,0.0,16.0,Adventure,4.0,0.0,0.0,,mixed,single only,56.0,41.0,,,6.2
814,625410,Anomie,2017-08-23 00:00:00,8500.0,6.0,6.0,Action,0.0,0.0,Casual,1.0,0.0,1.0,,3 user reviews,single only,10.0,0.0,,,
815,625430,Doodle God Blitz,2017-09-02 00:00:00,0.0,5.0,5.0,Casual,0.0,24.0,Free to Play,13.0,0.0,1.0,,mixed,single only,464.0,225.0,4.8,256.0,84.7
816,625470,The Red Stare,2017-07-31 00:00:00,0.0,6.0,6.0,Action,0.0,17.0,Free to Play,1.0,0.0,0.0,,very positive,single only,333.0,40.0,3.6,123.0,35.4
817,625560,The Overdreamer,2017-07-17 00:00:00,11500.0,6.0,6.0,Adventure,0.0,8.0,Adventure,2.0,0.0,0.0,,9 user reviews,single only,13.0,2.0,0.0,35.0,9.9
818,625580,The Cleansing - Versus,2017-09-28 00:00:00,0.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,1.0,,mixed,single and multi,6.0,4.0,0.0,4.0,
819,625630,Journey of Johann,2017-05-19 00:00:00,8500.0,6.0,6.0,Action,0.0,42.0,Action,1.0,0.0,1.0,,4 user reviews,single only,5.0,0.0,,,17.8
820,625680,Way of the Passive Fist,2018-03-06 00:00:00,15500.0,6.0,6.0,Action,0.0,36.0,Action,6.0,0.0,0.0,,very positive,single only,149.0,38.0,,,62.6
821,625690,归墟纪·寂夜 FINAL WORLD,2017-06-23 00:00:00,18000.0,6.0,6.0,Action,0.0,0.0,Adventure,2.0,0.0,0.0,,6 user reviews,single only,5.0,1.0,,,
822,625700,Global Soccer: A Management Game 2017,2017-05-24 00:00:00,10500.0,5.0,5.0,Casual,0.0,50.0,Sports,9.0,0.0,0.0,,mixed,single only,15.0,12.0,,,8.5
823,625730,Cefore,2018-04-06 00:00:00,10500.0,5.0,6.0,Indie,0.0,12.0,Indie,6.0,0.0,1.0,,mixed,single only,42.0,13.0,0.0,12.0,85.3
824,625740,Rifter,2018-07-12 00:00:00,12500.0,6.0,6.0,Action,0.0,14.0,Action,1.0,0.0,0.0,,very positive,single only,104.0,4.0,,,94.4
825,625770,Smashing The Battle VR,2017-06-16 00:00:00,11000.0,6.0,6.0,Action,0.0,20.0,Action,6.0,0.0,0.0,,positive,single only,19.0,2.0,,,5.0
826,625780,Magic Wand,2016-08-16 00:00:00,4400.0,6.0,6.0,Adventure,0.0,0.0,Adventure,1.0,0.0,0.0,,positive,single only,54.0,3.0,0.1,5.0,
827,625800,Tomb Guard VR,2017-05-20 00:00:00,10500.0,6.0,6.0,Action,0.0,0.0,Strategy,2.0,0.0,0.0,,4 user reviews,single only,5.0,1.0,,,
828,625820,Bionic Battle Mutants,2017-10-24 00:00:00,5500.0,6.0,6.0,Indie,0.0,0.0,Turn-Based Tactics,1.0,0.0,0.0,,mostly positive,single only,30.0,6.0,,,
829,625830,BattleSky VR,2018-01-20 00:00:00,13500.0,6.0,6.0,Action,0.0,0.0,Action,1.0,0.0,0.0,,positive,single only,25.0,3.0,,,
830,625860,God Awe-full Clicker,2018-09-20 00:00:00,0.0,6.0,6.0,Action,0.0,80.0,Free to Play,1.0,0.0,0.0,,mixed,single only,235.0,117.0,14.2,996.0,82.6
831,625900,Ashes of Kanaka,2017-04-26 00:00:00,2200.0,6.0,6.0,RPG,0.0,0.0,RPG,1.0,0.0,0.0,,4 user reviews,single only,4.0,2.0,,,
832,625910,Time Recoil,2017-08-10 00:00:00,15000.0,4.0,4.0,Action,0.0,15.0,Action,1.0,0.0,1.0,,very positive,single only,81.0,21.0,,,27.7
833,625940,Tomato Jones 2,2017-05-13 00:00:00,2200.0,6.0,6.0,Action,0.0,0.0,Casual,2.0,0.0,0.0,,mostly positive,single only,39.0,13.0,,,
834,625960,Stoneshard,2020-02-07 00:00:00,26000.0,4.0,2.0,Adventure,1.0,54.0,RPG,12.0,0.0,1.0,mostly positive,mostly positive,single only,16113.0,4948.0,234.8,10706.0,18.6
835,625980,Yomawari: Midnight Shadows,2017-10-25 00:00:00,20000.0,2.0,2.0,Adventure,0.0,33.0,Horror,2.0,0.0,1.0,very positive,very positive,single only,539.0,27.0,8.1,48.0,79.6
836,625990,Welcome to Moreytown,2017-05-05 00:00:00,4400.0,2.0,2.0,Adventure,0.0,22.0,Indie,1.0,0.0,0.0,,positive,single only,35.0,8.0,0.1,46.0,75.5
837,626010,Office Space: Idle Profits,2017-10-19 00:00:00,0.0,3.0,3.0,Free to Play,0.0,10.0,Free to Play,7.0,0.0,0.0,,mixed,single only,193.0,129.0,6.3,640.0,61.6
838,626020,Shadows in the Darkness,2017-10-20 00:00:00,5500.0,6.0,6.0,Action,0.0,0.0,Indie,1.0,0.0,0.0,,7 user reviews,single and multi,5.0,3.0,,,
839,626160,Awesome Machine,2017-07-04 00:00:00,2200.0,6.0,6.0,Casual,0.0,36.0,Indie,3.0,0.0,0.0,,9 user reviews,single only,13.0,5.0,,,34.6
840,626170,Apocalypse Night,2017-10-31 00:00:00,1100.0,6.0,6.0,Action,0.0,27.0,Action,3.0,0.0,0.0,,positive,single only,24.0,5.0,,,11.0
841,626200,Dead Alliance™,2017-08-30 00:00:00,20500.0,6.0,6.0,Action,0.0,44.0,FPS,6.0,0.0,1.0,,mixed,single only,42.0,82.0,0.0,34.0,55.0
842,626250,Consortium: THE TOWER,2017-09-22 00:00:00,27000.0,5.0,5.0,Action,0.0,49.0,RPG,1.0,0.0,0.0,,mixed,single only,27.0,16.0,0.0,10.0,28.3
843,626510,LoveKami -Useless Goddess-,2017-05-30 00:00:00,14000.0,2.0,2.0,Adventure,0.0,19.0,Sexual Content,2.0,0.0,1.0,,very positive,single only,290.0,67.0,1.8,85.0,52.4
844,626550,Prodigy Tactics,2018-09-28 00:00:00,20500.0,6.0,5.0,Action,0.0,0.0,Strategy,2.0,0.0,0.0,,mostly negative,single only,75.0,120.0,,,
